Epic;User Story Count;User Story;Description;Acceptance Criteria;Out of Scope;Test Cases
Validación y Control de Datos para Calidad y Consistencia;135_usuario_visualizacion_estado_validacion;Como Usuario, necesito que el sistema registre y muestre el estado de validación para cada iniciativa, para conocer rápidamente si una iniciativa cumple con todas las reglas o si requiere correcciones.;El usuario podrá visualizar un indicador o estado visible en la interfaz que refleje si la iniciativa pasó todas las validaciones, facilitando el seguimiento y la gestión de la calidad de datos.;"- Cada iniciativa muestra un estado visual de validación (ejemplo: icono, color o texto) en listados y detalles.
- El estado indica claramente si la iniciativa está validada correctamente o presenta errores.
- El estado se actualiza automáticamente tras cada guardado exitoso o fallido.
- Se puede acceder a un resumen de las validaciones fallidas desde la vista de la iniciativa.";"- Ejecución de validaciones en creación o edición (ya cubierto).
- Configuración avanzada de reglas de validación.
- Eliminación o gestión de iniciativas.";"- Dado que una iniciativa fue guardada sin errores, cuando se visualiza en el listado, entonces muestra estado ""Validado"".
- Dado que una iniciativa tiene errores, cuando se visualiza, entonces muestra estado ""Errores de validación"" y permite ver detalles.
- Dado que el usuario corrige errores y guarda, cuando vuelve a la vista, entonces el estado refleja la validación exitosa."
Validación y Control de Datos para Calidad y Consistencia;136_administrador_validacion_guardar_creacion;Como Administrador, necesito que al guardar una iniciativa nueva se apliquen todas las validaciones definidas, para asegurar que los datos ingresados sean consistentes y cumplan con los estándares del sistema.;Esta historia asegura que el Administrador, al crear nuevas iniciativas, esté sujeto a las mismas reglas de validación estrictas para mantener la integridad y calidad del sistema.;"- Al guardar una iniciativa nueva, se ejecutan todas las validaciones configuradas para el sistema.
- En caso de error, el guardado queda bloqueado y se muestran mensajes claros.
- El Administrador recibe retroalimentación detallada para corregir errores.
- El formulario no se cierra ni guarda mientras existan errores.";"- Configuración y modificación de reglas de validación (se maneja en otro módulo).
- Validaciones en actualización de iniciativas.
- Visualización del estado de validación posterior al guardado.";"- Dado que el Administrador intenta guardar con datos inválidos, cuando confirma, entonces el guardado es bloqueado y aparecen mensajes de error.
- Dado que corrige los errores, cuando vuelve a guardar, entonces la iniciativa se crea correctamente.
- Dado que todos los campos son válidos, cuando guarda, entonces se crea sin errores."
Validación y Control de Datos para Calidad y Consistencia;137_administrador_validacion_guardar_actualizacion;Como Administrador, necesito que al actualizar una iniciativa existente se apliquen las mismas validaciones que en la creación, para mantener la calidad y consistencia de los datos a lo largo del tiempo.;Esta historia garantiza que el Administrador esté obligado a cumplir las reglas de validación también en ediciones, asegurando que la información siempre sea precisa y confiable.;"- Al guardar cambios en una iniciativa, se aplican todas las validaciones como en creación.
- Si existen errores, el guardado queda bloqueado y se muestran mensajes claros.
- La actualización sólo se realiza cuando todas las validaciones son exitosas.
- El Administrador recibe información clara para corregir errores.";"- Visualización del estado de validación.
- Configuración avanzada de reglas de validación.
- Creación o eliminación de iniciativas.";"- Dado que el Administrador modifica datos inválidos, cuando intenta guardar, entonces se bloquea el guardado y aparecen mensajes.
- Dado que corrige los errores, cuando guarda, entonces la actualización es exitosa.
- Dado que no hay errores, cuando guarda, entonces el sistema permite la modificación."
Validación y Control de Datos para Calidad y Consistencia;138_administrador_bloqueo_guardado_validacion;Como Administrador, necesito que si alguna validación falla al guardar una iniciativa (nueva o editada), la acción quede bloqueada para evitar inconsistencias y mantener la integridad del sistema.;Este control es crucial para que el Administrador no pueda introducir datos erróneos que afecten la calidad general del sistema, asegurando que sólo datos válidos sean almacenados.;"- El sistema bloquea el guardado si existen validaciones fallidas.
- El Administrador recibe mensajes claros y detallados sobre los errores.
- El formulario permanece abierto para corrección.
- No se permiten cambios en la base de datos hasta que todas las validaciones pasen.";"- Configuración o modificación de reglas de validación.
- Visualización de estado de validación posterior.
- Eliminación de iniciativas.";"- Dado que el Administrador intenta guardar con errores, cuando confirma, entonces el sistema bloquea el guardado y muestra mensajes.
- Dado que corrige los errores, cuando guarda nuevamente, entonces la acción es permitida.
- Dado que múltiples errores están presentes, cuando intenta guardar, entonces se muestran todos los errores y se bloquea la acción."
Validación y Control de Datos para Calidad y Consistencia;139_administrador_visualizacion_estado_validacion;Como Administrador, necesito que el sistema registre y muestre el estado de validación para cada iniciativa, para monitorizar rápidamente la calidad de los datos y tomar acciones administrativas si es necesario.;Esta funcionalidad permite al Administrador visualizar indicadores del estado de validación directamente en listados o detalles, facilitando la supervisión y gestión eficiente de la calidad de las iniciativas.;"- Cada iniciativa muestra un indicador visual del estado de validación en listados y vistas detalladas.
- El estado refleja si la iniciativa cumple con todas las validaciones o si presenta errores.
- El indicador se actualiza automáticamente tras cada intento de guardado.
- El Administrador puede acceder a detalles específicos de validación fallida desde la interfaz.";"- Ejecución de validaciones al guardar (ya cubierto).
- Modificación o configuración de reglas de validación.
- Eliminación o creación de iniciativas.";"- Dado que una iniciativa está validada correctamente, cuando el Administrador la visualiza, entonces se muestra estado ""Validado"".
- Dado que presenta errores, cuando se visualiza, entonces muestra estado ""Errores"" y permite ver detalles.
- Dado que se corrigen errores y se guarda, cuando se revisa el estado, entonces refleja validación exitosa."
Validación y Control de Datos para Calidad y Consistencia;140_usuario_mensaje_error_validacion;Como Usuario, necesito que al intentar guardar una iniciativa con errores de validación, el sistema me muestre mensajes de error claros y específicos para poder corregir rápidamente los datos inválidos.;Esta historia garantiza que la retroalimentación recibida por el Usuario al fallar validaciones sea comprensible y detallada, ayudando a corregir errores sin frustración ni confusión.;"- Al fallar validaciones, el sistema muestra mensajes de error específicos para cada campo incorrecto.
- Los mensajes son comprensibles, sin jerga técnica.
- Los mensajes aparecen junto a los campos correspondientes o en un área visible del formulario.
- Los mensajes desaparecen o actualizan en tiempo real cuando el usuario corrige los datos.";"- Aplicación de las reglas de validación (ya cubierto).
- Configuración avanzada de mensajes.
- Visualización del estado general de validación.";"- Dado que un campo obligatorio está vacío, cuando se intenta guardar, entonces se muestra mensaje ""Este campo es obligatorio"" junto al campo.
- Dado que el formato de fecha es incorrecto, cuando se intenta guardar, entonces aparece mensaje ""Formato de fecha inválido"".
- Dado que el usuario corrige el error, cuando modifica el campo, entonces el mensaje desaparece."
Validación y Control de Datos para Calidad y Consistencia;141_administrador_mensaje_error_validacion;Como Administrador, necesito que al fallar validaciones al guardar, los mensajes de error me permitan identificar con precisión las causas para facilitar la resolución rápida y eficiente de problemas.;Esta historia asegura que la retroalimentación para el Administrador sea clara, detallada y útil para gestionar excepciones o errores en los datos, optimizando la calidad y experiencia de usuario.;"- Los mensajes de error muestran causa y contexto específico para cada fallo.
- Se muestran en un lugar visible en el formulario de edición o creación.
- Permiten al Administrador entender y actuar rápidamente sobre el error.
- Se actualizan en tiempo real al modificar los datos.
- Incluyen sugerencias o indicaciones para corregir cuando es posible.";"- Modificación de reglas de validación.
- Visualización del estado global de validación.
- Eliminación o creación de iniciativas.";"- Dado que un campo contiene un valor fuera de rango, cuando el Administrador intenta guardar, entonces se muestra mensaje ""La prioridad debe estar entre 1 y 5"".
- Dado que un campo obligatorio está vacío, cuando intenta guardar, entonces aparece mensaje ""Este campo es obligatorio"".
- Dado que el Administrador corrige el error, cuando modifica el campo, entonces el mensaje desaparece."
Experiencia de Usuario y Rendimiento en la Interfaz;142_crear_iniciativa_usuario;Como Usuario, necesito un formulario claro y accesible para crear nuevas iniciativas, de modo que pueda registrar rápidamente información detallada sin errores.;Permite a los usuarios acceder a un formulario con campos bien definidos para ingresar título, descripción, responsable, estado, prioridad y fecha límite, con validaciones en tiempo real y mensajes de ayuda claros.;"- El formulario debe incluir campos para título, descripción, responsable, estado, prioridad y fecha límite.
- Validaciones en tiempo real para campos obligatorios y formato correcto.
- Mensajes de error visibles y claros si hay datos incorrectos.
- Botón 'Guardar' habilitado solo si el formulario es válido.
- Confirmación visual tras creación exitosa.
- Adaptación responsiva para móvil y desktop.";"- No incluye funcionalidades de eliminación.
- No incluye edición de iniciativas existentes.
- No considera actualizaciones en tiempo real fuera del formulario.";"- Dado que estoy en la vista de creación, cuando ingreso datos válidos y presiono 'Guardar', entonces la iniciativa se crea y muestra confirmación.
- Dado que dejo campos obligatorios vacíos, cuando intento guardar, entonces se muestran mensajes de error y el formulario no se envía.
- Dado que ingreso una fecha límite incorrecta, cuando completo el campo, entonces aparece un mensaje de error.
- Dado que accedo desde móvil, cuando visualizo el formulario, entonces los campos y botones son legibles y accesibles."
Experiencia de Usuario y Rendimiento en la Interfaz;143_editar_iniciativa_usuario;Como Usuario, necesito un formulario intuitivo para editar información de iniciativas existentes, para actualizar los datos rápida y correctamente sin confusión.;Proveer la funcionalidad de edición con el mismo formulario de creación, cargando datos actuales de la iniciativa, permitiendo modificaciones y validaciones similares a la creación.;"- El formulario debe precargar la información actual de la iniciativa.
- Se deben poder modificar todos los campos permitidos.
- Validaciones en tiempo real deben estar activas.
- Botón 'Guardar' habilitado solo si hay cambios válidos.
- Confirmación visual tras guardado exitoso.
- Navegación fluida para volver al dashboard o vista previa.";"- No incluye creación de nuevas iniciativas.
- No permite eliminar iniciativas.
- No incluye gestión avanzada de configuraciones.";"- Dado que accedo al formulario de edición, cuando modifico la descripción y guardo, entonces se actualiza la iniciativa y muestra confirmación.
- Dado que ingreso datos inválidos, cuando intento guardar, entonces se bloquea la acción y se muestran errores.
- Dado que no realizo cambios, cuando presiono 'Guardar', entonces no se envía solicitud y se notifica que no hay cambios.
- Dado que uso móvil, cuando edito y guardo, entonces la experiencia es fluida y sin errores."
Experiencia de Usuario y Rendimiento en la Interfaz;144_consultar_iniciativa_usuario;Como Usuario, necesito poder consultar detalles específicos de cada iniciativa desde el dashboard y vistas relacionadas, para obtener información clara y rápida sobre su estado y características.;Habilitar vistas detalladas accesibles desde listas o tarjetas en el dashboard, mostrando toda la información relevante y actualizada de la iniciativa seleccionada.;"- Desde el dashboard, al seleccionar una iniciativa, se abre una vista detallada.
- La vista muestra título, descripción, responsable, estado, prioridad y fechas.
- La información está actualizada y presentada de forma clara y legible.
- Se puede cerrar o volver al dashboard con un botón visible.
- La navegación es rápida y sin recargas completas.
- Adaptación responsiva para dispositivos móviles y escritorio.";"- No incluye edición ni creación en esta vista.
- No incluye eliminación ni gestión avanzada.
- No incluye actualización en tiempo real desde esta vista.";"- Dado que estoy en el dashboard, cuando hago click en una iniciativa, entonces se abre la vista detallada con la información correcta.
- Dado que estoy en la vista detallada, cuando presiono el botón de cerrar, entonces regreso al dashboard sin perder contexto.
- Dado que accedo desde móvil, cuando consulto una iniciativa, entonces la información es legible y la navegación es sencilla."
Experiencia de Usuario y Rendimiento en la Interfaz;145_navegacion_dashboard_usuario;Como Usuario, necesito una navegación fluida entre formularios y diferentes vistas del dashboard, para gestionar iniciativas sin interrupciones y con tiempos de carga mínimos.;Implementar enlaces, botones y menús que permitan cambiar fácilmente entre creación, edición, consulta y dashboard, manteniendo estado y contexto cuando sea posible.;"- Botones o enlaces visibles para cambiar entre vistas (crear, editar, consultar, dashboard).
- Navegación sin recarga completa de página.
- Preservación del estado cuando se regresa a vistas anteriores.
- Interfaz responsiva y accesible en todos los dispositivos.
- Indicadores visuales claros del punto en la navegación actual.";"- No incluye funcionalidades de actualización o creación.
- No incluye gestión avanzada o eliminación.
- No cubre integración con otras funcionalidades fuera del dashboard e iniciativas.";"- Dado que estoy en el dashboard, cuando selecciono crear iniciativa, entonces se abre el formulario sin recarga total.
- Dado que edito una iniciativa, cuando vuelvo al dashboard, entonces el estado y filtros se mantienen.
- Dado que navego desde móvil, cuando cambio entre vistas, entonces la transición es rápida y clara."
Experiencia de Usuario y Rendimiento en la Interfaz;146_errores_validacion_usuario;Como Usuario, necesito recibir mensajes de error claros cuando intento crear o editar una iniciativa con datos incompletos o inválidos, para corregirlos rápidamente y evitar pérdidas de información.;Mostrar mensajes de validación en tiempo real en formularios de creación y edición, destacando campos con errores y explicando el problema, con soporte para accesibilidad.;"- Los campos obligatorios muestran error si están vacíos al intentar guardar.
- Los formatos inválidos muestran mensajes específicos (ej. fecha, texto).
- Los errores se resaltan visualmente y son accesibles para lectores de pantalla.
- El formulario no se envía hasta que se corregirán los errores.
- Mensajes de error desaparecen cuando se corrige el campo.";"- No incluye manejo de errores de servidor.
- No cubre errores fuera de formularios de iniciativas.
- No incluye eliminación o navegación.";"- Dado que dejo el título vacío, cuando intento guardar, entonces aparece mensaje de error y el campo se resalta.
- Dado que ingreso una fecha incorrecta, cuando completo el campo, entonces aparece el mensaje correspondiente.
- Dado que corrijo el error, cuando vuelvo a intentar, entonces el mensaje desaparece y el formulario puede enviarse."
Experiencia de Usuario y Rendimiento en la Interfaz;147_crear_iniciativa_admin;Como Administrador, necesito un formulario claro para crear nuevas iniciativas con las mismas características que los usuarios, para agilizar la gestión inicial de proyectos.;El Administrador accede al mismo formulario de creación con campos obligatorios y validaciones, con interfaz adaptada para dispositivos móviles y escritorio.;"- El formulario incluye todos los campos requeridos y validaciones.
- Permite asignar responsables y definir estados, prioridades y fechas.
- Mensajes de error claros y validación en tiempo real.
- Confirmación visual tras creación exitosa.
- Experiencia responsiva y accesible.";"- No incluye eliminación o configuraciones avanzadas en esta historia.
- No cubre edición o consulta.";"- Dado que el Administrador accede al formulario, cuando completa datos válidos y guarda, entonces la iniciativa se crea correctamente.
- Dado que hay errores en el formulario, cuando intenta guardar, entonces se muestran mensajes claros y se bloquea el envío."
Experiencia de Usuario y Rendimiento en la Interfaz;148_editar_iniciativa_admin;Como Administrador, necesito editar iniciativas existentes con un formulario eficiente y validado, para mantener la información actualizada sin errores y con rapidez.;El Administrador puede acceder a un formulario de edición con datos precargados, validar cambios y guardar actualizaciones con confirmaciones visuales y navegación fluida.;"- Datos actuales precargados en formulario editable.
- Validaciones en tiempo real activas.
- Confirmación clara tras guardado.
- Navegación fácil para volver al dashboard.
- Adaptación para dispositivos móviles y escritorio.";"- No incluye creación o eliminación.
- No cubre configuraciones avanzadas del sistema.";"- Dado que el Admin accede a editar, cuando modifica datos y guarda, entonces la información se actualiza y muestra confirmación.
- Dado que hay datos inválidos, cuando intenta guardar, entonces se bloquea el envío y muestra errores."
Experiencia de Usuario y Rendimiento en la Interfaz;149_consultar_iniciativa_admin;Como Administrador, necesito consultar detalles completos de una iniciativa desde el dashboard para supervisar su estado y contenido fácilmente.;Proveer vistas detalladas accesibles desde el dashboard que muestren toda la información relevante de una iniciativa en un formato claro y actualizado.;"- Vista detallada accesible desde el dashboard.
- Muestra título, descripción, responsable, estado, prioridad y fechas.
- Información actualizada y presentación clara.
- Botón para cerrar o volver al dashboard.
- Navegación fluida y sin recargas completas.
- Adaptación responsiva.";"- No incluye edición o eliminación.
- No incluye funciones avanzadas de configuración.";"- Dado que el Admin está en dashboard, cuando selecciona una iniciativa, entonces se abre la vista detallada con información correcta.
- Dado que cierra la vista, cuando vuelve al dashboard, entonces mantiene estado y contexto.
- Dado que usa móvil, cuando consulta la iniciativa, entonces la interfaz es legible y accesible."
Experiencia de Usuario y Rendimiento en la Interfaz;150_navegacion_dashboard_admin;Como Administrador, necesito una navegación ágil y clara entre formularios y vistas del dashboard, para administrar iniciativas y configuraciones sin perder tiempo y con mínimo esfuerzo.;Implementar navegación mediante botones, enlaces y menús que permitan al Administrador cambiar rápidamente entre crear, editar, consultar iniciativas y dashboard, manteniendo contexto y estado.;"- Navegación con enlaces y botones visibles y accesibles.
- Cambio entre vistas sin recarga completa.
- Mantenimiento del estado y filtros al regresar.
- Indicadores visuales del punto actual en navegación.
- Experiencia responsiva y accesible en dispositivos.
- Soporte para acciones rápidas y seguras.";"- No incluye operaciones CRUD específicas.
- No incluye gestión avanzada o eliminación en esta historia.";"- Dado que el Admin está en dashboard, cuando selecciona crear iniciativa, entonces el formulario se carga rápidamente sin recarga total.
- Dado que edita una iniciativa, cuando vuelve a dashboard, entonces filtros y estado se mantienen.
- Dado que usa móvil, cuando navega entre vistas, entonces la transición es fluida y clara."
Experiencia de Usuario y Rendimiento en la Interfaz;151_errores_validacion_admin;Como Administrador, necesito recibir mensajes de error claros y accesibles cuando ingreso datos inválidos al crear o editar iniciativas, para corregirlos y evitar errores en el sistema.;Mostrar validaciones y mensajes de error en tiempo real en formularios, con soporte para accesibilidad y lenguaje claro, evitando envíos con datos inválidos.;"- Validaciones en tiempo real para campos obligatorios y formatos.
- Mensajes de error claros y visibles, accesibles para tecnologías asistivas.
- Bloqueo del envío hasta corrección de errores.
- Mensajes desaparecen al corregir campos.
- Consistencia con la experiencia del Usuario.";"- No incluye manejo de errores de servidor.
- No incluye funcionalidades fuera de formularios de iniciativas.";"- Dado que dejo campos obligatorios vacíos, cuando intento guardar, entonces aparecen mensajes de error y no se envía el formulario.
- Dado que ingreso datos en formato incorrecto, cuando intento guardar, entonces el sistema bloquea la acción y muestra descripción del error.
- Dado que corrijo el error, cuando guardo, entonces el formulario se envía correctamente."
Experiencia de Usuario y Rendimiento en la Interfaz;152_usuario_actualizar_estado_dragdrop;Como Usuario, necesito poder actualizar el estado de una iniciativa mediante arrastrar y soltar (drag & drop) en el dashboard, para modificar rápidamente el estado sin recargar la página y mantener la información actualizada.;Permitir que el Usuario cambie el estado de una iniciativa arrastrándola a otra columna o área del dashboard que represente otro estado, con un feedback visual inmediato y sin necesidad de recargar la página.;"- El Usuario puede arrastrar una iniciativa desde su estado actual a otro estado en el dashboard.
- Al soltar la iniciativa, el estado se actualiza inmediatamente en la base de datos.
- La interfaz refleja el cambio en tiempo real sin recargar la página.
- Se muestra una animación o indicador visual durante el cambio de estado.
- La iniciativa aparece en la nueva columna correspondiente al estado actualizado.
- Si ocurre un error al actualizar, se muestra un mensaje de error claro y la iniciativa vuelve a su estado original.";"- Cambios masivos o batch de estados.
- Actualización de campos distintos al estado.
- Cambios fuera del dashboard, como en formularios.";"- Dado que el Usuario está en el dashboard, cuando arrastra una iniciativa a otra columna y la suelta, entonces el estado se actualiza y la iniciativa aparece en la nueva columna.
- Dado que el sistema falla al guardar el nuevo estado, cuando el Usuario suelta la iniciativa, entonces aparece un mensaje de error y la iniciativa regresa a su estado original.
- Dado que el Usuario arrastra una iniciativa, debe visualizarse un indicador visual que confirme la acción de drag & drop."
Experiencia de Usuario y Rendimiento en la Interfaz;153_usuario_visualizar_contadores_tiempo_real;Como Usuario, necesito visualizar contadores por estado que se actualicen en tiempo real en el dashboard, para tener información precisa y actualizada sobre el número de iniciativas en cada estado sin necesidad de recargar.;Mostrar contadores numéricos en cada columna o sección del dashboard que representen la cantidad de iniciativas en ese estado, y que se actualicen dinámicamente conforme se producen cambios.;"- El dashboard muestra un contador visible con el número de iniciativas por estado.
- Cuando el Usuario actualiza el estado de una iniciativa, los contadores se actualizan inmediatamente.
- La actualización ocurre sin recargar la página.
- Los contadores reflejan cambios tanto realizados por el mismo usuario como por otros usuarios en tiempo real.
- Los contadores son legibles y accesibles en dispositivos móviles y desktop.";"- Conteo de iniciativas según otros filtros o métricas externas.
- Actualizaciones que requieran recarga manual.";"- Dado que una iniciativa cambia de estado, cuando el cambio se confirma, entonces el contador del estado destino incrementa y el del estado origen decrementa en tiempo real.
- Dado que otro usuario cambia el estado de una iniciativa, cuando el Usuario está conectado, entonces los contadores se actualizan sin intervención.
- Dado que el Usuario visualiza el dashboard en móvil, entonces los contadores son visibles y legibles."
Experiencia de Usuario y Rendimiento en la Interfaz;154_usuario_filtros_dinamicos_actualizacion;Como Usuario, necesito aplicar filtros dinámicos en el dashboard que reflejen cambios inmediatos en las vistas, para poder segmentar y analizar las iniciativas rápidamente sin perder la actualización en tiempo real.;Permitir que el Usuario configure filtros (por ejemplo: estado, responsable, prioridad) y que el dashboard se actualice instantáneamente mostrando solo las iniciativas que cumplen con los criterios, manteniendo la actualización en tiempo real con los cambios posteriores.;"- El Usuario puede seleccionar uno o más filtros en la interfaz del dashboard.
- La vista del dashboard se actualiza inmediatamente para mostrar iniciativas que cumplen los filtros.
- Cambios posteriores en las iniciativas filtradas se reflejan en tiempo real.
- Los contadores se ajustan según los filtros aplicados y se actualizan dinámicamente.
- El Usuario puede limpiar o modificar filtros y la vista y contadores se actualizan sin recarga.
- La funcionalidad es usable y visualmente clara en dispositivos desktop y móviles.";"- Filtros complejos fuera de las opciones disponibles.
- Filtros que afectan datos fuera del dashboard actual.
- Guardar configuraciones de filtros para uso futuro.";"- Dado que el Usuario aplica un filtro por estado, cuando selecciona un estado, entonces el dashboard muestra solo iniciativas en ese estado y actualiza contadores.
- Dado que una iniciativa cambia dentro del filtro aplicado, cuando el estado o propiedad cambia, entonces la vista y contadores se actualizan en tiempo real.
- Dado que el Usuario elimina un filtro, cuando lo hace, entonces el dashboard muestra todas las iniciativas sin filtro y contadores actualizados."
Experiencia de Usuario y Rendimiento en la Interfaz;155_usuario_notificaciones_visuales_actualizaciones;Como Usuario, necesito recibir notificaciones visuales inmediatas en el dashboard cuando ocurran actualizaciones o cambios relevantes en las iniciativas, para estar siempre informado sin necesidad de refrescar o consultar manualmente.;Mostrar alertas, banners o indicadores visuales en el dashboard que informen al Usuario sobre cambios recientes o importantes hechos por él u otros usuarios, con un diseño que no interrumpa la experiencia ni requiera recarga.;"- Cuando una iniciativa cambia (estado, responsable, prioridad), aparece una notificación visual clara y breve.
- Las notificaciones pueden ser banners, iconos o mensajes emergentes no intrusivos.
- El Usuario puede cerrar o ignorar la notificación.
- Las notificaciones desaparecen automáticamente después de un tiempo razonable o tras la acción del Usuario.
- Las notificaciones funcionan correctamente en dispositivos desktop y móviles.
- No se muestran notificaciones repetidas para el mismo cambio salvo que haya nuevas actualizaciones.";"- Notificaciones vía email o push fuera de la aplicación.
- Historial o registro extenso de notificaciones.
- Notificaciones para acciones no relacionadas con iniciativas.";"- Dado que una iniciativa cambia de estado, cuando ocurre el cambio, entonces el Usuario recibe una notificación visual en el dashboard.
- Dado que el Usuario cierra la notificación, cuando lo hace, entonces la notificación desaparece y no vuelve a mostrarse para el mismo evento.
- Dado que el Usuario usa un dispositivo móvil, cuando ocurre un cambio, entonces la notificación es visible y usable."
Experiencia de Usuario y Rendimiento en la Interfaz;156_admin_actualizar_estado_dragdrop;Como Administrador, necesito actualizar el estado de una iniciativa mediante arrastrar y soltar (drag & drop) en el dashboard, para gestionar cambios de estado de manera rápida y eficiente sin recargar la página.;Permitir que el Administrador use la funcionalidad drag & drop para mover iniciativas entre estados en el dashboard, con feedback inmediato y persitencia en el sistema sin recarga.;"- El Administrador puede arrastrar y soltar iniciativas entre columnas de estado.
- El cambio se guarda inmediatamente y se refleja en la interfaz.
- Se muestra animación o indicador visual durante la acción.
- En caso de error, se muestra mensaje y la iniciativa vuelve a su posición original.
- Funciona correctamente en desktop y dispositivos compatibles con drag & drop.";"- Cambios simultáneos masivos.
- Gestión de estados desde formularios o modales.
- Acciones fuera del dashboard.";"- Dado que el Administrador mueve una iniciativa, cuando la suelta en otro estado, entonces el estado se actualiza y la iniciativa aparece en la nueva columna.
- Dado que falla la actualización, cuando se suelta la iniciativa, entonces aparece mensaje de error y la iniciativa regresa a la columna original."
Experiencia de Usuario y Rendimiento en la Interfaz;157_admin_visualizar_contadores_tiempo_real;Como Administrador, necesito visualizar contadores en tiempo real de iniciativas por estado en el dashboard, para obtener una visión rápida del progreso y la distribución sin necesidad de recargar o consultar reportes externos.;Mostrar contadores numéricos actualizados dinámicamente por estado de iniciativa, reflejando en tiempo real los cambios hechos por cualquier usuario o por el mismo Administrador.;"- Contadores visibles en cada columna o sección del dashboard.
- Actualización inmediata sin recarga tras cualquier cambio de estado.
- Sincronización en tiempo real con cambios de otros usuarios.
- Legibilidad y accesibilidad en dispositivos desktop y móviles.";"- Estadísticas avanzadas o reportes.
- Cambios que afecten contadores fuera del dashboard.";"- Dado que una iniciativa cambia de estado, cuando el cambio se confirma, entonces los contadores se actualizan instantáneamente.
- Dado que otro usuario cambia una iniciativa, cuando el Administrador visualiza el dashboard, entonces los contadores reflejan el cambio."
Experiencia de Usuario y Rendimiento en la Interfaz;158_admin_filtros_dinamicos_actualizacion;Como Administrador, necesito aplicar filtros dinámicos en el dashboard que actualicen inmediatamente las vistas y contadores, para gestionar y analizar las iniciativas con precisión y rapidez.;Permitir la selección y modificación de filtros en el dashboard que actualicen las listas y contadores en tiempo real, mostrando sólo iniciativas que cumplan los criterios establecidos.;"- El Administrador puede seleccionar filtros (estado, responsable, prioridad).
- La vista y contadores se actualizan en tiempo real según filtros.
- Cambios posteriores en iniciativas filtradas se reflejan sin recarga.
- El Administrador puede limpiar o modificar filtros con actualización instantánea.
- Funcionalidad usable en desktop y dispositivos móviles.";"- Guardado o carga de configuraciones de filtros.
- Filtros avanzados fuera de los definidos en la interfaz.";"- Dado que el Administrador aplica un filtro, cuando selecciona criterios, entonces el dashboard muestra sólo las iniciativas filtradas y actualiza contadores.
- Dado que cambia una iniciativa dentro del filtro, cuando se actualiza, entonces la vista y contadores se actualizan en tiempo real.
- Dado que el Administrador quita un filtro, cuando lo hace, entonces el dashboard muestra todas las iniciativas con contadores correspondientes."
Experiencia de Usuario y Rendimiento en la Interfaz;159_admin_notificaciones_visuales_actualizaciones;Como Administrador, necesito recibir notificaciones visuales inmediatas en el dashboard sobre cambios relevantes en iniciativas, para mantenerme informado y tomar decisiones rápidas sin necesidad de recargar o consultar otras fuentes.;Mostrar alertas o indicadores visuales en el dashboard para informar al Administrador sobre cambios recientes en iniciativas, con opción de cerrar o ignorar las notificaciones y sin interrumpir la navegación.;"- Notificaciones visibles cuando hay cambios en iniciativas.
- Mensajes claros y no intrusivos.
- Posibilidad de cerrar o ignorar notificaciones.
- Desaparición automática tras periodo de tiempo.
- Funcionamiento en dispositivos desktop y móviles.
- Evitar notificaciones repetidas para el mismo evento.";"- Notificaciones fuera del sistema (email, push).
- Registro histórico de notificaciones.
- Notificaciones para eventos no relacionados con iniciativas.";"- Dado que una iniciativa cambia, cuando ocurre el cambio, entonces aparece notificación visual.
- Dado que el Administrador cierra la notificación, cuando lo hace, entonces la notificación desaparece y no reaparece para el mismo evento.
- Dado que el Administrador usa móvil, cuando hay notificación, entonces esta es visible y usable."
Experiencia de Usuario y Rendimiento en la Interfaz;160_usuario_error_actualizacion_estado_dragdrop;Como Usuario, necesito recibir un mensaje de error claro y visual cuando falla la actualización del estado mediante drag & drop, para comprender que la acción no se completó y evitar confusión.;Cuando la actualización del estado mediante drag & drop falle por cualquier motivo (problema de conexión, error del sistema), mostrar un mensaje visual claro y devolver la iniciativa a su estado original sin recargar.;"- Si la actualización falla, se muestra un mensaje de error visible y descriptivo.
- La iniciativa vuelve a la columna o estado original sin pérdida de datos.
- El Usuario puede intentar de nuevo la acción.
- El mensaje no bloquea otras acciones en el dashboard.
- El mensaje desaparece tras un tiempo o acción del Usuario.
- Funciona correctamente en desktop y móvil.";"- Reintentos automáticos sin intervención del Usuario.
- Diagnóstico avanzado del error.
- Mensajes fuera de contexto de la actualización.";"- Dado que falla la actualización del estado, cuando el Usuario suelta la iniciativa, entonces aparece mensaje de error y la iniciativa regresa a su estado previo.
- Dado que el Usuario cierra el mensaje, cuando lo hace, entonces el mensaje desaparece y puede continuar trabajando."
